date,resolutionnr,resolution,pagenr
1620-04-25 00:00:00,2237," Francisco Homo en andere Portugezen verzoeken Eustace te mogen aanhou-den, daar hij hun bark met de daarin geladen goederen en gelden heeft geroofd. Daar degedeputeerden van Holland dit rekest willen bekijken, wordt er niet geresolveerd a(2370).",329
1620-04-25 00:00:00,2238," Een brief van de magistraat van Emden, dd. 22 nov. a , in antwoord op de briefvan H.H.M, van 18 nov. inzake de quote wordt aan de gecommitteerden tot de Oostfrie-se zaken gegeven (2058, 2219, 2256).",329
1620-04-25 00:00:00,2239," De magistraat van Wezel geeft dd. 3 dec. a credentie op Dr. Johan van derKnippenburch, burgemeester en syndicus, en Johan Koenen genoempt Broningen,raadsvriend, om met H.H.M, in overleg te treden over de tegen Mol en andere onderda-nen van Kleef verleende represailles.   Vergezeld van resident Sticke compareren beide gedeputeerden en houden een pro-positie, die zij ook schriftelijk indienen. Goch, Bruynincx, Joachimi, Ploos, Lycklama,Haersolte en Schaf f er worden gecommitteerd om propositie en bijlagen te onderzoekenen met de gedeputeerden in overleg te treden b (2093, 2345).",329
1620-04-25 00:00:00,2240," Ter vergadering compareren de gezanten van de graaf van Oldenburg. Zij ne-men afscheid en overhandigen een verklaring a naar aanleiding van het antwoord vanH.H.M., waarin gesteld wordt dat het antwoord op onjuistheden is gebaseerd en dat degezanten het alleen ,,ad referendum"" kunnen aannemen (2210).",329
1620-04-25 00:00:00,2241," In het advies van de gecommitteerden in de Generaliteitsrekenkamer van 12dec. a wordt gewezen op de mogelijkheid dat een grotere kwijtschelding voor Root enJacobsz. consequenties kan hebben voor de andere pachters. Er wordt niet geresolveerd(2168,2351).",329
1620-04-25 00:00:00,2242," De Raad van State adviseert dd. 9 dec. aan Rihoven drie maanden traktementte geven, omdat hij provisioneel meer dan zes maanden goeverneur is geweest; dit hoe-wel de traktementen meestal ingaan op de dag dat de eed wordt afgelegd. Er wordt nietgeresolveerd a (2129).",329
1620-04-25 00:00:00,2243, De Raad van State bericht dd. 7 dec. a hoe de zaken staan met de gewezenontvanger van Steenbergen en hoeveel goederen hij heeft nagelaten. Daar echter niet,329
1619-12-17 00:00:00,2244," Maurits laat meedelen dat hij bericht heeft ontvangen dat Hey, ambassadeurvan Jacobus I, vier dagen tevoren uit Neurenberg is vertrokken. Hij vraagt H.H.M.tijdig aan ontvangst en logies te denken. Hey schijnt een gevolg van wel 100 personen tehebben (1750, 2255).",330
1619-12-17 00:00:00,2245," Wevelinckhoven, pensionaris van Leiden en gemachtigde van de heer van derHorst, commissaris-generaal, en van de andere commissarissen en crediteuren van hetmagazijn van het veldleger van de Possiderende Vorsten voor Gulik, verzoekt H.H.M.opnieuw aan de Brandenburgse stadhouder en raden te vragen de bezwaren, aangete-kend op de rekeningen, gespecificeerd weer te geven, zodat pretendenten met meer re-denen afgewezen of gesteund kunnen worden. N a deliberatie wordt in dit schrijventoegestemd a (2209, 2567).",330
1619-12-17 00:00:00,2246," Suriano, die tweemaal een Venetiaans ambassadeur te zijnen huize te logerenheeft gehad, wier logies normaal voor rekening van de Generaliteit komt, krijgt als ver-goeding hiervoor een gouden ketting van 500 gld. en een gouden medaille van 100 gld. ""(2259).",330
1619-12-17 00:00:00,2247," Jan Simonsz. Muyen en Sybrand Willemsz. Groes geven te kennen dat zij aande betaling van het volk, dat bezig is geweest met het „uuytwenden"" van het bij Texelgestrande Franse schip, nog 367 gld., 10 st., 3 penn, tekort komen.   Nadat hierop Wittensz. gehoord is, wordt toegestaan dat deze van de voor dit doelbeschikbaar gestelde gelden 300 gld. aan supplianten zal betalen. Zij moeten hiermeetevreden zijn (620, 2927).",330
1619-12-17 00:00:00,2248," Er wordt besloten dat de gecommitteerden van H.H.M., pensionaris Pauw ende gedeputeerden van Bewindhebbers van de V.O.C, de pretenties van Eustace grondigzullen onderzoeken en daarover rapport dienen uit te brengen, waarna geresolveerd zalworden (2206, 2265).   Pauw wordt ook verzocht rapport uit te brengen over de zaak van Forestier (1776,2384).",330
1619-12-17 00:00:00,2249," Het onderzoek van de brieven, die Van der Mijle uit Frankrijk heeft overge-zonden, zal worden voortgezet (2234, 2297).",330
1619-12-17 00:00:00,2250," Verscheidene kooplieden, reders en schippers uit Amsterdam en andere zee-steden herhalen hun eerdere verzoek de lantaarn op de Brandans ten dienste van descheepvaart te vervangen door een vuurbaken op Terschelling, zoals er ook reeds een opUrk geplaatst is. Besloten wordt de vroegere resolutie in deze zaak op te zoeken a (1618no. 3501).",330
1619-12-17 00:00:00,2251," Johan van der Veecken, keurvorstelijk en Luiks agent, verzoekt a op de zaken",330
1619-12-18 00:00:00,2252," Het verzoek van de vrouw van Artus Bethem, Schots soldaat, om een stuk geldvoor haar vertrek wordt afgewezen.",331
1619-12-18 00:00:00,2253," Drossaard en magistraat van Bergen op Zoom geven dd. 14 dec. a te kennendat zij vernomen hebben dat de Aartshertogen de blanken en twee „blancxpenningen""voor biljoen hebben verklaard. Daar deze munten nu in grote hoeveelheden in hun staduitgegeven worden, tot grote schade van de inwoners, vragen zij een verbod hierop.   Besloten wordt een kopie te zenden van de brief, die op 22 okt. aan de provincies isgestuurd"" (1862).",331
1619-12-18 00:00:00,2254," Goch en de andere gecommitteerden brengen rapport uit over het gesprek datzij met Maurits hebben gehad over de klachten van de kooplieden, die in strijd met hetBestand schade hebben geleden in Spanje, Portugal en Italië. De bezwaren, die aan deverschillende mogelijkheden tot het verkrijgen van schadevergoeding kleven, zijn over-wogen. Men heeft nu bedacht de directe middelen te laten rusten en nog eens een briefper expres-bode aan de Aartshertogen te zenden, inhoudend dat men vroeger herhaal-delijk over de klachten heeft geschreven en dat men daarop ten antwoord heeft gekre-gen dat de Aartshertogen voor deze zaak hun best zouden doen bij de koning. Daar erechter daarna niets meer is gebeurd kunnen H.H.M, het niet nalaten wederom te schrij-ven. De resolutie hierop wordt een dag uitgesteld a (2224, 2362).",331
1619-12-18 00:00:00,2255," Er wordt beraadslaagd hoe men Hey, die op ambassade is geweest naar deKeizer, zal ontvangen en behandelen. Besloten wordt dat president Schaffer Carletonadvies zal vragen of hij de voorkeur geeft aan een dagelijkse vergoeding of aan eengeschenk a (2244, 2295).",331
1619-12-18 00:00:00,2256," De administratoren tot het college van de algemene Oostfriese collectenschrijven dd. Emden 30 nov. a dat een aantal dorpen onder het ambt Emden probeertvermindering te krijgen van de schatting van de 100ste penning. Verzocht wordt dezedorpen, indien zij zich tot H.H.M, wenden, te verwijzen naar de eerstvolgende landdag.   Besloten wordt aan de graaf te schrijven b dat het H.H.M, vreemd voorkomt dat hij,terwijl men zich voortdurend aandachtig met de zaken van Oost-Friesland bezighoudt,probeert de inning van de middelen, die bestemd zijn voor de betaling van het krijgs-volk, te beletten (2238, 2279).",331
1619-12-19 00:00:00,2257," Ontvangen brieven van:   a. Haga, dd. Constantinopel 28 sept, en 12 okt. a ;   b. Ouwercx, dd. Venetië 29 nov. b ;   c. Luz, dd. Venetië 22 en 29 nov. Deze beide brieven zullen aan Maurits meegedeeldworden, alvorens erop te resolveren.",332
1619-12-19 00:00:00,2258," De akte, waarin Blauhulck afstand doet van zijn ambt, wordt na rondvraaggearresteerd a. Hij zal aan de Admiraliteit te Hoorn of Enkhuizen gezonden worden,zodat deze zich ernaar kan richten b.   De akte: Blauhulck heeft om zekere redenen afstand gedaan, met het verzoek eenschrijven aan de Admiraliteit te richten opdat deze hem een ander en hem passendambt, indien dat vakant komt, geve, en met het verzoek geen andere equipagemeester tebenoemen zolang hij zich niet verantwoord heeft over de administratie en rekeningenwaar hij alléén van op de hoogte is. H.H.M, nemen de resignatie aan en staan beideverzoeken toe (het tweede voor de tijd van drie maanden). De geschriften en brieven inkwestie zullen niet openbaar gemaakt worden; dit ter vermijding van onlusten en omBlauhulck te verzekeren van een rustig verblijf (2233, 2879).",332
1619-12-20 00:00:00,2259," De griffier rapporteert dat hij de vorige dag aan Suriano de gouden ketting metmedaille heeft aangeboden, maar dat deze gezien de tijdsomstandigheden en de standvan zaken geweigerd heeft een en ander aan te nemen. De griffier geeft ze daarom weerterug aan H.H.M. (2246).   Naar aanleiding van de mededeling dat Suriano gemachtigd a is de alliantie metVenetië af te handelen worden de gecommitteerden in deze zaak gelast met de residentin overleg te treden b (1970, 2285).",332
1619-12-20 00:00:00,2260," Ontvangen een brief van Brederode, dd. Heidelberg 4 dec. a .",332
1619-12-20 00:00:00,2261," Op een verzoek van jonker Hendrick de Merwen, hopman onder Willem Lo-dewijk, om een beloning voor zijn buitengewone diensten wordt advies gevraagd aan deRaad van State a .",332
1619-12-20 00:00:00,2262," Op het verzoek van jonker Henrick van Nassau om „een eerlijck tractement""wordt niet geresolveerd.",332
1619-12-20 00:00:00,2263," Hendrick Cornells de Nijs uit Amsterdam, gewezen schipper op het schip deDrye Coningen, en Joost en Abraham van Beeck, reders van dit schip, mede namens deandere reders, verzoeken maatregelen te treffen dat zij een betaling krijgen van 33.168pond voor de waarde van het schip en van 4.100 pond voor twee maanden gage a .   Aan de Admiraliteit te Rotterdam wordt advies gevraagd b (2559).",333
1619-12-20 00:00:00,2264," Nicolaes du Gardin c.s. verzoeken vergoeding van de schade die hun schip,komend uit Brazilië, geleden heeft van het Oostindische schip van Delft.   President Schaff er zal een toelichting op deze zaak vragen aan de aanwezige gedepu-teerden van de V.O.C.",333
1619-12-20 00:00:00,2265," Genoemde gedeputeerden van de V.O.C, vragen a of zij naar huis moeten gaanof dat zij eerstdaags de mening van H.H.M, kunnen vernemen. Hun memorie wordt inhanden van de gecommitteerden tot deze zaak gesteld (2248, 2272).",333
1619-12-20 00:00:00,2266," De Admiraliteit te Amsterdam beantwoordt dd. 18 dec. de brief van H.H.M,over de zaak van Hendrick Lamberts, burgemeester van Kleef, wiens ossen door delicentmeester van 's-Heerenberg op borgtocht waren vrijgelaten. Besloten wordt advieste vragen aan kanseher en raden van Gelderland a (1854,4353).",333
1619-12-21 00:00:00,2267," Het verzoek van Hans Kesselaer, raadsverwant van Keulen, om sauvegardevoor hem en zijn gezin voor het verrichten van zijn zaken wordt afgewezen.",333
1619-12-21 00:00:00,2268," Brieven worden gelezen van:  a. Langerack, dd. 13 dec. a ;  b. Aitzema, dd. Bremen 29 nov. b , over Stade (2203).",333
1619-12-21 00:00:00,2269," Nicolaes du Jardin en andere belanghebbenden in het schip van Thonis Her-mansz., dat met de lading aangehouden is te Duinkerken, krijgen brieven vanvoorschrijven a aan president en Raad van Vlaanderen, opdat aan Thiman Barentsz.goed recht bewezen worde (103).",333
1619-12-21 00:00:00,2270," Joachimi deelt mee dat voor het grafmonument van wijlen de Prins nog ge-maakt zou moeten worden „een bijvoeghsel van acht cooperen beelden tot een geheelende volcomen ciraet van 't voors. werck, gelijck hij dat bij het model daervan geëxhi-beert heeft verthoont"", waarvan de kosten begroot worden op 5.000 gld. Besloten wordtJoachimi en Schaffer te machtigen dit werk aan te besteden tegen de minste kosten a.",333
1619-12-21 00:00:00,2271," Vooght, Pauw en Geeresteyn presenteren het schriftelijke rapport a van hunbesogne te Düsseldorf, benevens de declaratie van hun reis- en andere kosten, belopend",333
1619-12-21 00:00:00,1,"282 pond, 5 schell. Hiervoor wordt ordonnantie gedepêcheerd. De heren worden voorhun moeite bedankt; ieder krijgt een verering van 100 daalders (2051).",334
1619-12-21 00:00:00,2272," Over de zaak-Eustace wordt rapport uitgebracht. De gedeputeerden van deV.O.C, blijven bij de verwijzing naar de rechter; de Fransen weigeren meer over hunpretenties te zeggen dan wat er in de propositie van Du Maurier en het daarbij gevoegderekest staat. Rapporteurs hebben de gedeputeerden gelast hun verantwoording op deklachten op schrift te stellen en haar met de bewijsstukken aan H.H.M, aan te bieden.De gedeputeerden hebben zich hiertoe bereid verklaard; zij zijn ook klaar om het onge-lijk van de Fransen aan enige gecommitteerden uiteen te zetten.   N a rondvraag wordt besloten dat de gedeputeerden de zaak op schrift moeten stel-len, zodat Du Maurier onderricht kan worden a (2265, 2303).",334
1619-12-21 00:00:00,2273," De Brandenburgs-Kleef se raden dringen dd. 7 dec. a nogmaals aan op het af-geven van de zilveren platen. Besloten wordt het vroegere advies van de Admiraliteit teAmsterdam op te zoeken (1848, 2431).",334
1619-12-21 00:00:00,2274," Jan Claesz. van Dorp, boekdrukker te Leiden, vraagt voor zeven jaar octrooivoor het drukken van de vertaling in het Nederlands van Anatome Arianismija PetriMolinei. Suppliant dient de vertaling eerst voor te leggen aan de faculteit te Leiden b(2061,2751).",334
1619-12-21 00:00:00,2275," Guillaume van den Put en Isaac Poulie, kooplieden te Amsterdam, krijgenbrieven van voorschrijven aan de goeverneur van Boulogne voor de terugkrijging vande goederen die gered zijn uit het schip de Bonte Koe, dat vergaan is bij de jongstestorm \",334
1619-12-21 00:00:00,2276, Op een rekest van abdis en conventualen van Borset wordt advies gevraagdaan de Raad van State (2711).,334
1619-12-21 00:00:00,2277," Eveneens op een rekest van Jacques van Loo, wijnsteker te Sluis.",334
1619-12-23 00:00:00,2278, De zilveren legpenningen voor de gedeputeerden van de provincies voor hetafgelopen jaar zullen op de oude wijze verdeeld worden.,334
1619-12-23 00:00:00,2279," Burgemeesters, raad en burgerij van Norden verzoeken dd. 29 n o v . a serieuzeaandacht te willen schenken aan hun klachten (2286).   In aanwezigheid van Maurits, Willem Lodewijk en de Raad van State wordt eengeschrift b van Amama gelezen. Op hun advies wordt besloten bij de laatste resolutie teblijven: als de zaken in Den Haag afgehandeld zijn, zullen gedeputeerden van H.H.M.    b Pompeius van Duimen, die is meegeweest naar Düsseldorf en daar 20 dagen verblijf heeft      gehouden, krijgt 50 gld. voor de reis (R 16 mei.).",334
1619-12-24 00:00:00,2280, Commandeur Quast schrijft vanuit de rede voor Rammekens dat hij wegensstorm de Wielingen binnen is moeten lopen.,335
1619-12-24 00:00:00,2281," Goch deelt mee dat Carleton hem heeft laten weten dat hij van Trommel, resi-dent van Jacobus I bij de Aartshertogen, vernomen heeft dat Uytenbogaert zich tot hem(Trommel) heeft gewend om toelating tot Z.M. te krijgen teneinde zich te kunnen recht-vaardigen tegen hetgeen er over hem gezegd wordt.   Goch wordt verzocht Carleton voor deze mededeling te bedanken en hem te vragente bemiddelen opdat dit verzoek wordt afgewezen. Caron wordt gelast te trachten ditook te bewerkstelligen a (2285).",335
1619-12-24 00:00:00,2282," Bouwer, gecommitteerde raad van Holland, brengt een pakket gesloten brie-ven mee, afkomstig uit Frankrijk en geadresseerd aan Du Maurier. Volgens enige koop-lieden zouden de brieven de opdracht bevatten te informeren of Franse schippers in deRepubüek even vrij mogen laden als de schippers van de Republiek in Frankrijkmochten, voordat het verbod van kracht werd. Gedeputeerden uit Holland en Zeelandworden gecommitteerd om het pakket aan de ambassadeur te overhandigen en hem teverzekeren dat de Fransen vrij mogen laden (469, 2303).",335
